id,recetteid,unit,quantite,ingredient
291,30,cuillère à soupe,1.0,câpres
292,30,cuillère à café,1,sauce worcestershire
293,30,cuillère à soupe,1.0,ketchup
294,31,,,poivre
295,31,,,sel
296,31,cuillères à soupe,6.0,huile d'olive
297,31,,3.0,oignons
298,31,g,700.0,poivron
299,31,kg,1.0,tomate
300,31,,1.0,poulet
301,31,gousses,3.0,ail
302,31,"cl, blanc",20.0,vin
303,31,bouquet,1.0,garni
304,32,,,poivre
305,32,,,sel
306,32,,,farine
307,32,petit pot,1.0,crème fraîche
308,32,,1.0,oignon jaune
309,32,,2.0,carottes
310,32,,1.0,cube de bouillon
311,32,kg,1.0,blanquette de veau
312,32,bouillon,1.0,de poule
313,32,petite boîte,1.0,champignon
314,32,,,citron
315,32,,1.0,jaune d'oeuf
316,32,"cl, blanc",25,vin
317,33,,,poivre
318,33,,,sel
319,33,branches,2.0,thym
320,33,cuillères,4.0,huile d'olive
321,33,g,50.0,beurre
322,33,pot,1.0,moutarde à l'ancienne
323,33,filets,2.0,mignons
324,33,kg,2.0,pomme de terre
325,33,branches,2.0,laurier
326,34,,1.0,carotte
327,34,morceau,1.0,sucre
328,34,,,sel
329,34,,,poivre
330,34,,,persil
331,34,branche,1.0,thym
332,34,feuilles,3.0,de laurier
333,34,,,huile d'olive
334,34,petit pot,1.0,crème fraîche
335,34,,1.0,moutarde de Dijon
336,34,,1,lapin
337,34,"bouteille, blanc",1.0,vin sec
338,34,gousses,2,ail
339,34,,5,échalotes
340,35,,,poivre
341,35,,,sel
342,35,,,huile de tournesol
343,35,,1.0,rôti de veau
344,35,gousses,4.0,ail
345,35,boîte,1.0,champignons de Paris
346,36,,1.0,tomate
347,36,,,sel
348,36,,,poivre
349,36,,,gruyère râpé
350,36,cuillères à soupe,3.0,crème fraîche
351,36,g,100.0,lardons
352,36,g,200.0,coquillettes
353,36,,2.0,champignons de Paris
354,37,,,sel
355,37,,,poivre
356,37,cuillère à soupe,1.0,farine
357,37,g,30.0,beurre
358,37,g,250.0,crème fraîche
359,37,g,500.0,coquille saint-jacques
360,37,blanc,0.25,lvin sec
361,37,,2.0,échalotes
362,37,,2.0,oeufs
363,37,demi,1.0,citron
364,37,,,chapelure
365,38,,,poivre
366,38,,,sel
367,38,pincée,1.0,piment de Cayenne
368,38,cuillères à soupe,2.0,huile d'arachide
369,38,g,20.0,beurre
370,38,cl,5.0,cognac
371,38,,12.0,oignons
372,38,,1.0,queue
373,38,petite boîte,1.0,tomates pelées
374,38,cuillère à soupe,1.0,concentré de tomates
375,38,,4,échalotes
376,38,gousse,1.0,ail
377,38,"cl, blanc",20,vin sec
378,39,,1.0,mont d'or
379,39,"cl, blanc",5.0,vin
380,40,,,poivre
381,40,,,sel
382,40,g,50.0,fromage râpé
383,40,g,30.0,beurre
384,40,cuillère à soupe,1.0,farine
385,40,,2.0,tomates
386,40,,2.0,oignons
387,40,g,300.0,purée
388,40,g,400.0,viande hachée
389,40,gousses,2.0,ail
390,40,pincée,1,herbes de Provence
391,40,,1.0,jaune d'oeuf
392,40,g,30,Parmesan
393,41,,1.0,noisette beurre
394,41,pincée,1.0,muscade
395,41,,,poivre
396,41,,,sel
397,41,g,250.0,farine
398,41,g,500.0,pomme de terre
399,41,,1.0,jaune d'oeuf
400,42,,,muscade
401,42,,,sel
402,42,,,poivre
403,42,noix,1.0,beurre
404,42,cl,35.0,crème fraîche
405,42,g,500.0,tagliatelles fraîches
406,42,filet,1.0,saumon frais
407,42,,,parmesan râpé
408,43,,2.0,oignons
409,43,,,sel
410,43,,,poivre
411,43,cuillères à soupe,2.0,miel
412,43,cuillère à soupe,1.0,moutarde de Dijon
413,43,,1.0,rôti de porc
414,43,gousse,1.0,ail
415,43,cl,25.0,bouillon de volaille
416,44,,,sel
417,44,,,poivre
418,44,,,huile
419,44,,0.5,oignon
420,44,,5.0,oeufs
421,44,,,pomme de terre
422,44,,,herbes de Provence
423,45,,2.0,oignons
424,45,cuillère à café,1.0,piment
425,45,cuillères,2.0,sucre roux
426,45,cuillères,2.0,vinaigre
427,45,,,sel
428,45,cuillères,3.0,huile
429,45,g,250.0,pâtes
430,45,tasse,1.0,basilic
431,45,,3.0,escalopes de poulet
432,45,cuillère,1.5,paprika
433,45,,3,oeufs
434,45,gousses,3.0,ail
435,45,cuillères,2,nuoc mam
436,45,cuillères,3,arachide
437,45,g,175.0,germes de soja
438,45,feuille,,menthe
439,46,,3.0,tomates
440,46,cuillères à soupe,5.0,crème fraîche
441,46,,,piment de Cayenne
442,46,,,sel
443,46,,,poivre
444,46,,2.0,oignons
445,46,,3.0,poivrons
446,46,"kg, blanc",1.0,de poulet
447,46,,1.0,citron
448,46,,15.0,fajitas
449,46,,,guacamole
450,46,feuilles,10.0,salade
451,47,,,huile de friture
452,47,,,sel
453,47,cuillère à café,1.0,coriandre
454,47,cuillère à café,1.0,cumin en poudre
455,47,cuillères à soupe,3.0,farine
456,47,bouquet,1.0,persil
457,47,,1.0,oignon
458,47,g,200.0,pois chiches
459,47,g,500.0,fèves
460,47,gousses,2.0,ail
461,47,cuillère à café,1,paprika
462,47,cuillères à soupe,3.0,basilic frais
463,48,gros,,sel
464,48,,,sel
465,48,,,poivre
466,48,cl,10.0,vin rouge
467,48,,,huile d'olive
468,48,g,800.0,tomates concassées
469,48,kg,1.0,aubergine
470,48,cuillères à soupe,2.0,concentré de tomates
471,48,g,250.0,mozzarella
472,48,gousses,2.0,ail
473,48,,,Parmesan
474,48,cl,10.0,eau
475,49,,,sel
476,49,,,poivre
477,49,,2.0,oignons
478,49,,4.0,piments
479,49,,2.0,piments
480,49,,1.0,poulet
481,49,pot,1.0,pâte d'arachide
482,49,g,50.0,concentré de tomates
483,49,,4.0,patates douces
484,49,,4.0,pommes de terre
485,49,cuillères à café,2,marrons
486,49,gousses,2.0,ail
487,49,,1,leau
488,50,,2.0,oignons jaunes
489,50,,,curry
490,50,cuillère à café,1.0,gingembre
491,50,,4.0,escalopes de poulet
492,50,,,lait de coco
493,50,,,champignons de Paris
494,51,,,poivre
495,51,,,sel
496,51,cuillère à café,1.0,curry
497,51,cuillère à soupe,1.0,huile d'olive
498,51,,1.0,oignon
499,51,filets,4.0,de poulet
500,51,,,ail
501,51,cuillères à soupe,4.0,sauce soja
502,51,brins,4.0,ciboulette
503,51,cl,10.0,crème fraîche épaisse
504,52,g,20.0,beurre
505,52,cuillères à soupe,4.0,farine
506,52,"tranches, blanc",4.0,de poulet
507,52,tranches,8.0,bacon
508,52,tranches,4.0,toastinette
509,52,cuillères à soupe,4.0,chapelure
510,52,,1.0,oeuf
511,53,,1.0,oeuf
512,53,,,eau
513,54,g,300.0,pâtes
514,54,pincées,3.0,sel
515,54,pincées,6.0,poivre
516,54,cuillère à soupe,1.0,huile d'olive
517,54,,6.0,jaunes d'oeuf
518,54,g,500.0,pancetta
519,54,g,50.0,Parmesan
520,55,,,huile
521,55,,,sel
522,55,,,poivre
523,55,cuillères à soupe,3.0,farine
524,55,,3.0,oignons
525,55,,7.0,pommes de terre
526,55,,1.0,oeuf
527,56,,,poivre
528,56,,,sel
529,56,g,50.0,beurre
530,56,,1.0,poulet
531,56,,,herbes de Provence
532,56,,20.0,pommes de terre
533,57,cuillère à soupe,1.0,coriandre
534,57,cuillère à soupe,1.0,cumin
535,57,cuillère à café,1.0,curcuma
536,57,cuillère à café,1.0,chili
537,57,cuillère à café,1.0,sel
538,57,g,450.0,tomate
539,57,g,800.0,pois chiches
540,57,,2.0,oignons
541,57,cuillère à soupe,1.0,huile de tournesol
542,57,gousses,4.0,ail
543,57,cuillères à soupe,2,pâte de curry
544,57,cuillère à café,1.0,paprika
545,57,cuillère à café,1,massala
546,57,,",",céréales
547,58,g,20.0,beurre
548,58,g,250.0,boudin noir
549,58,,3.0,pommes
550,58,,1.0,citron
551,59,"pincée, gros",1.0,sel
552,59,,3.0,Magrets de Canard
553,59,,,poivre en grains
554,60,cuillères à soupe,3.0,farine
555,60,,1.0,oignon
556,60,g,50.0,beurre
557,60,,,poivre
558,60,,,sel
559,60,feuilles,5.0,de laurier
560,60,branche,1.0,thym
561,60,,1.0,oignon
562,60,cl,20.0,vinaigre d'alcool
563,60,,1.0,langue
564,60,,2,bouillons
565,60,g,100.0,cornichons
566,60,cuillère à café,1,patrelle
567,61,,,poivre
568,61,,,sel
569,61,cuillères à soupe,2.0,crème fraîche
570,61,cuillère à soupe,1.0,moutarde de Dijon
571,61,g,30.0,beurre
572,61,g,600.0,poireau
573,61,cuillères à soupe,2.0,jus de citron
574,62,pincée,1.0,piment de Cayenne
575,62,,,sel
576,62,,,poivre
577,62,cuillère à soupe,1.0,sucre
578,62,cuillère à soupe,1.0,huile
579,62,cuillère à soupe,1.0,moutarde
580,62,cuillères à café,2.0,vinaigre de cidre
581,62,kg,1.0,travers de porc
582,62,cl,10.0,coulis de tomate
583,62,cuillères,2.0,ketchup
584,63,,,sel
585,63,,,poivre
586,63,,,huile d'olive
587,63,verre,1.0,petit cognac
588,63,boîtes,2.0,tomates concassées
589,63,,2.0,oignons
590,63,kg,1.0,calamar
591,63,gousses,2.0,ail
592,63,blanc,0.5,lvin
593,63,cuillère à soupe,,homard
594,64,gros,,sel
595,64,feuille,1.0,thym
596,64,feuille,1.0,de laurier
597,64,cl,10.0,vinaigre
598,64,,4.0,raies
599,64,,,poivre en grains
600,64,branches,2.0,persil
601,64,g,60.0,beurre doux
602,64,g,40.0,beurre demi-sel
603,64,cuillère à café,1.0,jus de citron
604,64,cuillères à soupe,2,câpres
605,65,,,sel
606,65,,,poivre
607,65,,,safran
608,65,,,épices
609,65,,,cumin
610,65,verre,0.5,huile d'olive
611,65,,1.0,oignon
612,65,,1.0,carotte
613,65,,1.0,tomate
614,65,,0.5,courgette
615,65,morceaux,2,selle d'agneau
616,65,,4.0,pommes de terre
617,65,,,olives vertes
618,65,verre,0.5,eau
619,66,cuillère à soupe,1.0,vinaigre balsamique
620,66,cuillère à soupe,1.0,moutarde de Dijon
621,66,cuillères à soupe,2.0,fond de veau
622,66,cuillère à soupe,1.0,huile d'olive
623,66,,4.0,paupiettes de veau
624,66,gousse,1.0,ail
625,66,"cl, blanc",12.5,vin
626,66,cl,12.5,eau
627,67,botte,0.5,persil
628,67,,2.0,oignons
629,67,g,20.0,beurre
630,67,kg,2.0,moules
631,67,"cl, blanc",25.0,vin
632,67,branche,1.0,céleri
633,68,cuillères à soupe,2.0,farine
634,68,cuillères à soupe,2.0,moutarde
635,68,cuillères à soupe,2.0,huile d'olive
636,68,g,30.0,beurre
637,68,,3.0,carottes
638,68,,2.0,oignons
639,68,kg,1.0,sauté de porc
640,68,"cl, blanc",25.0,vin
641,68,cl,25.0,eau
642,68,cl,20.0,crème fraîche épaisse
643,69,g,75.0,jambon
644,69,cuillères à soupe,2.0,huile
645,69,,2.0,oignons
646,69,g,200.0,riz
647,69,,2.0,oeufs
648,69,g,50.0,crevettes
649,69,cuillères à soupe,3.0,petits pois
650,70,,,sel
651,70,,,poivre
652,70,g,50.0,beurre
653,70,,7.0,oeufs
654,71,,,poivre
655,71,,,sel
656,71,,,huile d'olive
657,71,,,thym
658,71,,1.0,oignon
659,71,,3.0,tomates
660,71,,1.0,bar
661,71,,1.0,citron
662,71,,,laurier
663,71,"verre, blanc",0.5,vin sec
664,72,,,poivre
665,72,,,sel
666,72,,,persil
667,72,cuillères à soupe,4.0,crème fraîche
668,72,,1.0,oignon
669,72,,2.0,tomates
670,72,g,500.0,pâtes
671,72,g,120.0,crevettes
672,73,,,sel
673,73,,,poivre
674,73,,,piment
675,73,,,cumin
676,73,,,curry
677,73,,2.0,oignons jaunes
678,73,blancs,4.0,de poulet
679,73,pot,1.0,crème fraîche allégée
680,74,,,vinaigre balsamique
681,74,cuillères à soupe,3.0,miel
682,74,,2.0,camemberts
683,74,,2.0,pains de campagne
684,74,poignées,2.0,mâche
685,74,,,genièvre
686,75,,,poivre
687,75,,,sel
688,75,cuillères à soupe,2.0,huile
689,75,g,50.0,beurre
690,75,g,50.0,farine
691,75,,4.0,soles
692,75,,1.0,citron
693,76,,,sel
694,76,,,poivre
695,76,g,60.0,beurre
696,76,,12.0,oeufs
697,76,cuillères à soupe,6.0,lait
698,77,,,sel
699,77,,,poivre
700,77,g,40.0,beurre tendre
701,77,,1.0,Rosbif
702,77,gousse,1.0,ail
703,78,,,sel
704,78,,,poivre
705,78,,,farine
706,78,,,beurre
707,78,,,vinaigre balsamique
708,78,,,huile d'olive
709,78,,3.0,tomates
710,78,,2.0,escalopes de veau
711,78,,,chapelure
712,78,,,parmesan râpé
713,78,,1,oeuf
714,78,,1.0,citron
715,78,,,roquette
716,78,,,basilic
717,79,,,coriandre
718,79,,,sel
719,79,,,poivre
720,79,,,curry
721,79,,1.0,piment
722,79,,,huile
723,79,,1.0,oignon
724,79,,1.0,tomate
725,79,g,200.0,lentilles corail
726,79,gousses,2.0,ail
727,79,,",",céréales
728,80,bouquet,1.0,persil
871,94,,,poivre
729,80,cuillères à soupe,3.0,huile d'olive
730,80,cuillère à soupe,1.0,farine
731,80,"cuillères à café, gros",3.0,sel
732,80,,12.0,oignons
733,80,,8.0,carottes
734,80,kg,1.0,épaule d'agneau
735,80,,8.0,navets
736,80,,10.0,pommes de terre
737,80,gousses,8.0,ail
738,80,g,75,double concentré de tomates
739,80,,0.5,lbouillon
740,80,bouquet,1,garni
741,80,,,épices à couscous
742,81,,,sel
743,81,,,poivre
744,81,g,60.0,gruyère râpé
745,81,g,45.0,farine
746,81,g,45.0,beurre
747,81,tranches,12.0,jambon
748,81,kg,2.0,endive
749,81,g,75.0,crème
750,81,,30.0,cllait
751,82,,,sel
752,82,,,poivre
753,82,cuillères à soupe,2.0,huile d'olive
754,82,,1.0,lieu noir
755,83,,,sel
756,83,,,poivre
757,83,cuillères à soupe,4.0,coriandre
758,83,cuillère à café,1.0,cumin en poudre
759,83,cuillère à café,1.0,curcuma
760,83,cuillère à café,1.0,gingembre
761,83,,2.0,citrons confits
762,83,,2.0,oignons
763,83,,1.0,poulet
764,83,gousses,5.0,ail
765,83,,1,citron
766,83,g,400.0,olives vertes
767,83,cuillères à soupe,3,huile d'argan
768,83,cl,20,eau
769,84,,,sel
770,84,,,poivre
771,84,,,farine
772,84,g,100.0,oignon
773,84,g,200.0,carotte
774,84,boîte,1.0,de 400 g tomates concassées
775,84,cl,10.0,huile
776,84,tranches,4.0,jarret de veau
777,84,gousses,3.0,ail
778,84,"cl, blanc",20.0,vin sec
779,84,bouquet,1,garni
780,85,cuillère à soupe,1.0,huile de tournesol
781,85,cuillère à café,0.5,gingembre
782,85,cuillère à café,0.5,cumin
783,85,cuillère à soupe,1.0,curcuma
784,85,,4.0,carottes
785,85,,5.0,tomates
786,85,,30.0,cllentilles corail
787,85,,25.0,cllait de coco
788,85,gousse,1.0,ail
789,85,cuillère à soupe,1.0,concentré de tomates
790,86,,,tabasco
791,86,,,sel
792,86,,,poivre
793,86,,,cumin en poudre
794,86,,0.5,poivron vert
795,86,petite boîte,1.0,haricots rouges
796,86,,2.0,tomates
797,86,,8.0,tortillas
798,86,blanc,1.0,oignon
799,86,verre,1.0,coulis de tomate
800,86,g,250,boeuf haché
801,86,feuilles,8.0,laitue
802,87,,4.0,carottes
803,87,,,sel
804,87,,,poivre
805,87,cuillères à soupe,4.0,farine
806,87,,2.0,oignons
807,87,cl,75.0,vin rouge
808,87,g,50.0,beurre
809,87,g,200.0,lardons
810,87,g,800.0,sanglier
811,87,,3.0,ail
812,87,bouquet,1,garni
813,87,g,250.0,champignons de Paris
814,88,,,poivre
815,88,,,persil
816,88,cl,50.0,crème fraîche
817,88,g,50.0,farine
818,88,g,100.0,beurre
819,88,,1.0,oignon
820,88,g,800.0,moules
821,88,"cl, blanc",15.0,vin sec
822,88,gousses,3.0,ail
823,89,cuillères à soupe,2.0,huile
824,89,cuillère à café,1.0,sucre
825,89,,,persil
826,89,ml,37.5,vin rouge
827,89,g,850.0,tomate
828,89,,1.0,carotte
829,89,,1.0,oignon
830,89,g,500.0,spaghetti
831,89,gousses,2.0,ail
832,89,branche,1.0,céleri
833,89,g,500,boeuf haché
834,89,cl,50.0,bouillon
835,90,,,poivre
836,90,,,sel
837,90,cuillère à café,1.0,thym
838,90,,1.0,gingembre
839,90,cuillère à café,1.0,curry
840,90,cuillères à soupe,6.0,huile d'olive
841,90,,,citron
842,90,cuillère à café,0.5,carvi
843,90,gousses,2.0,ail
844,90,,,sauce soja
845,90,"g, blanc",500,de poulet
846,91,pincée,1.0,poivre
847,91,verre,1.0,liqueur
848,91,cuillère à café,1.0,maïzena
849,91,cuillère à café,1.0,muscade
850,91,g,200.0,emmental
851,91,g,400.0,beaufort
852,91,g,400.0,comté
853,91,"cl, blanc",30.0,vin sec
854,91,gousse,1.0,ail
855,91,,1.0,oeuf
856,92,cuillères à soupe,3.0,huile
857,92,,1.0,poivron rouge
858,92,,2.0,courgettes
859,92,,1.0,carotte
860,92,,0.5,poireau
861,92,,1.0,oignon
862,92,g,250.0,champignons de Paris
863,92,paquet,1.0,nouilles chinoises
864,92,cuillère à café,1.0,mélange 5 épices
865,92,cuillères,3.0,sauce soja
866,93,,5.0,pommes de terre
867,93,g,50.0,sauce barbecue
868,93,g,30.0,gouda
869,94,,,sauce tomate
870,94,,,sel
872,94,,1.0,oignon
873,94,cuillères à soupe,2.0,huile d'olive
874,94,gousse,1.0,ail
875,94,,2.0,oeufs
876,94,boîte,1.0,canneloni
877,94,g,350.0,viande hachée
878,94,g,150.0,chair à saucisse
879,94,g,125,mozzarella
880,95,verre,1.0,bière
881,95,verre,1.0,farine
882,95,,2.0,oeufs
883,96,,,sel
884,96,,,poivre
885,96,,,gruyère râpé
886,96,verre,1.0,crème fraîche
887,96,,1.0,oignon
888,96,g,400.0,pâtes
889,96,,,thon
890,96,petite boîte,1.0,concentré de tomates
891,97,,,noisette beurre
892,97,,1.0,oignon
893,97,,,persil
894,97,,6.0,pommes de terre
895,97,g,250.0,chair à saucisse
896,97,,1.0,viande hachée
897,97,,1.0,oeuf
898,97,verre,1.0,bouillon
899,98,,,sel
900,98,g,100.0,farine de blé
901,98,g,300.0,farine de blé
902,98,,4.0,oeufs
903,99,g,50.0,beurre
904,99,cuillère à soupe,1.0,farine
905,99,cl,25.0,vin rouge
906,99,,2.0,oignons
907,99,g,100.0,lardons
908,99,g,800.0,boeuf
909,99,gousse,1.0,ail
910,99,g,250.0,champignons de Paris
911,99,bouquet,1.0,garni
912,99,,,sel et poivre
913,699,tranches,4.0,saumon fumé
914,699,,,fromage frais
915,699,,,ciboulette
916,699,,,ail
917,699,,8.0,tortillas
918,100,,1.0,tomate
919,100,,1.0,poivre
920,100,pincée,1.0,sel
921,100,cuillères à soupe,2.0,huile d'olive
922,100,cuillères à soupe,2.0,persil
923,100,"grosse, cuillère à soupe",1.0,moutarde de Dijon
924,100,g,500.0,lieu noir
925,100,cuillères à soupe,5.0,crème
926,100,cuillère à soupe,1.0,ciboulette
927,101,cuillère à café,1.0,coriandre
928,101,cuillère à soupe,1.0,vinaigre
929,101,,1.0,échalote
930,101,gousses,4.0,ail
931,101,cuillère à soupe,1.0,épices à colombo
932,101,,,sel
933,101,,,poivre
934,101,cuillère à soupe,1.0,piment de Cayenne
935,101,cuillères à soupe,2.0,persil
936,101,cuillères à soupe,3.0,thym
937,101,,1,courgette
938,101,,1.0,aubergine
939,101,,1,oignon
940,101,,4,cuisses de poulet
941,101,gousse,1.0,ail
942,101,,3.0,pommes de terre
943,101,cuillères à soupe,2.0,épices à colombo
944,101,,,jus de citron
945,101,,15.0,cllait de coco
946,102,,,poivre
947,102,,,sel
948,102,,,cumin
949,102,,,gruyère râpé
950,102,,1.0,oignon
951,102,cuillères à soupe,2.0,huile d'olive
952,102,,4.0,courgettes
953,102,g,500.0,chair à saucisse
954,102,,1.0,échalote
955,102,,1.0,tomates pelées
956,102,cl,10,crème liquide
957,102,,,herbes de Provence
958,103,,,poivre
959,103,,,huile d'olive
960,103,gros,,sel
961,103,,1.0,côte de boeuf
962,103,,,herbes de Provence
963,104,,,poivre
964,104,,,sel
965,104,cuillères à soupe,2.0,huile
966,104,,1.0,reblochon
967,104,g,200.0,oignon
968,104,g,200.0,lardons fumés
969,104,kg,1.0,pomme de terre
970,104,gousse,1.0,ail
971,105,,,huile
972,105,,,oignon
973,105,,,thym
974,105,,,moutarde
975,105,,,sel
976,105,,,poivre
977,105,,1.0,côte de porc
978,106,,,poivre
979,106,g,10.0,beurre
980,106,cuillères à soupe,3.0,miel
981,106,blancs,6.0,boudins
982,106,,3.0,pommes
983,107,,,sel
984,107,,,poivre
985,107,cl,20.0,huile
986,107,g,400.0,spaghetti
987,107,g,50.0,basilic
988,107,gousses,2.0,ail
989,107,g,100.0,pignons
990,107,g,50.0,pecorino
991,107,g,50.0,Parmesan
992,108,g,100.0,lardons fumés
993,108,,1.0,carotte
994,108,g,250.0,lentilles vertes
995,108,,4.0,saucisses
996,108,blanc,,oignon
997,108,bouquet,1.0,garni
998,109,g,200.0,lardons
999,109,,2.0,oignons
1000,109,,1.0,courge spaghetti
1001,109,cl,25.0,crème fraîche épaisse
1002,109,g,100.0,Parmesan
1003,110,pincée,1.0,sel
1004,110,cuillère à café,1.0,huile
1005,110,g,20.0,beurre
1006,110,,1.0,oignon
1007,110,g,500.0,steak
1008,111,,,huile d'olive
1009,111,,,cumin
1010,111,,,sel
1011,111,,,poivre
1012,111,,,persil
1013,111,,2.0,oignons
1014,111,kg,1.0,viande hachée
1015,111,,2.0,tomates pelées
1016,111,,,paprika
1017,111,,,oeuf
1018,112,,,persil
1019,112,filet,,huile d'olive
1020,112,g,500.0,seiche
1021,112,gousses,4.0,ail
1022,112,,2.0,échalotes
1023,112,"cuillère à soupe, blanc",1.0,vin
1024,113,g,100.0,gruyère râpé
1025,113,,1.0,oignon
1026,113,g,600.0,sauce bolognaise
1027,113,,,pâtes à lasagnes
1028,113,g,350.0,viande hachée
1029,113,g,125.0,beurre
1030,113,"grosses, cuillères à soupe",2.0,farine
1031,113,,0.5,llait
1032,114,,,poivre
1033,114,,,sel
1034,114,g,20.0,farine
1035,114,g,20.0,beurre
1036,114,g,300.0,macaroni
1037,114,,40.0,cllait
1038,114,g,150.0,cheddar
1039,115,,,poivre
1040,115,,,sel
1041,115,,,huile d'olive
1042,115,brins,4.0,aneth
1043,115,,20.0,tomates cerise
1044,115,,4.0,pavés saumon frais
1045,115,,20.0,champignons de Paris
1046,115,gousse,1.0,ail
1047,115,,1.0,citron
1048,116,,,poivre
1049,116,cuillères à soupe,4.0,moutarde à l'ancienne
1050,116,"tranches, blanc",4.0,jambon
1051,116,g,800.0,cheddar
1052,116,cl,25.0,bière brune
1053,116,,1.0,pain de campagne
1054,116,,4.0,oeufs
1055,117,,,persil
1056,117,cuillère à soupe,1.0,farine
1057,117,,1.0,oignon
1058,117,,3.0,cuisses de poulet
1059,117,gousse,1.0,ail
1060,117,pot,1.0,crème fraîche épaisse
1061,117,boîte,1.0,champignon
1062,117,cuillères à soupe,2.0,fond
1063,118,sachet,1.0,levure
1064,118,g,15.0,huile
1065,118,g,80.0,sucre
1066,118,g,340.0,farine
1067,118,g,150.0,eau
1068,118,,2.0,oignons
1069,118,g,150.0,échine de porc
1070,118,gousse,1.0,ail
1071,118,,2.0,champignons
1072,118,,1.0,saucisse
1073,118,,2,oeufs
1074,118,goutte,,sauce soja
1075,119,,,poivre
1076,119,cuillères à soupe,2.0,miel
1077,119,cuillère à soupe,1.0,moutarde
1078,119,,2.0,oignons
1079,119,kg,1.2,rôti de porc
1080,119,gousse,1.0,ail
1081,119,,1.0,cube bouillon
1082,120,,,moutarde
1083,120,,4.0,pains
1084,120,,,relish
1085,120,,4.0,knackis
1086,120,,,ketchup
1087,121,,,sel
1088,121,,,poivre
1089,121,,,huile d'olive
1090,121,,1.0,courgette
1091,121,g,500.0,pâtes
1092,121,,,ail
1093,121,,,herbes
1094,122,cuillère à soupe,1.0,sucre en poudre
1095,122,branche,0.6666667,thym
1096,122,,,sel
1097,122,,,poivre
1098,122,cuillères à soupe,2.0,huile d'olive
1099,122,feuilles,2.0,de laurier
1100,122,,2.0,oignons
1101,122,,3.0,poivrons verts
1102,122,petite boîte,1.0,tomates pelées
1103,122,gousses,2.0,ail
1104,122,verre,0.5,eau
1105,123,,,fond de veau
1106,123,,,huile d'olive
1107,123,,1.0,porc
1108,123,kg,1.0,pomme de terre
1109,124,,,moutarde
1110,124,,,tomate
1111,124,,,oignon
1112,124,,,pain pour hamburger
1113,124,,,viande hachée
1114,124,,,cheddar
1115,124,,,salade
1116,124,,,ketchup
1117,125,,,sel
1118,125,,,poivre
1119,125,cuillère à soupe,1.0,farine
1120,125,cuillères à soupe,3.0,huile
1121,125,cl,5.0,cognac
1122,125,cl,50.0,fond de veau
1123,125,cuillère à soupe,1.0,poivre
1124,125,,2.0,carottes
1125,125,,1.0,oignon
1126,125,g,250.0,lardons
1127,125,bouteille,1,vin rouge
1128,125,,1.0,coq
1129,125,g,250,champignons de Paris
1130,125,gousses,2,ail
1131,125,bouquet,1.0,garni
1132,126,cuillères à soupe,2.0,curry
1133,126,cuillères à soupe,4.0,miel
1134,126,cuillères à soupe,2.0,huile
1135,126,,4.0,côtes de porc
1136,126,,0.5,citron
1137,127,,,poivre
1138,127,,,sel
1139,127,,,huile
1140,127,g,40.0,beurre
1141,127,g,250.0,farine de blé noir
1142,127,,2.0,oeufs
1143,127,,25.0,cllait
1144,127,cl,25.0,eau
1145,127,,,gruyère râpé
1146,127,"tranches, blanc",6.0,jambon
1147,127,,6,oeufs
1148,128,,,sel
1149,128,,,poivre
1150,128,noix,8.0,de saint-jacques
1151,128,noix,1.0,beurre salé
1152,129,,,poivre
1153,129,,,sel
1154,129,,,huile d'olive
1155,129,verre,1.0,petit cognac
1156,129,verre,1.0,purée de tomate
1157,129,,2.0,carottes
1158,129,kg,2.0,écrevisse
1159,129,,4.0,échalotes
1160,129,"verre, blanc",1.0,petit vin sec
1161,129,,,viandox
1162,130,,1.0,oignon jaune
1163,130,morceaux,30.0,sucre
1164,130,cuillère à soupe,1.0,gingembre
1165,130,,2.0,cubes de bouillon
1166,130,filet,1.0,mignon
1167,130,cl,50.0,eau
1168,130,cuillère à soupe,1.0,mélange 4 épices
1169,130,cuillères à soupe,3.0,sauce soja
1170,130,cl,5.0,eau
1171,131,g,10.0,beurre doux
1172,131,cuillères à soupe,2.0,farine
1173,131,petit pot,1.0,crème fraîche
1174,131,,1.0,cube bouillon de légumes
1175,131,,1.0,oignon jaune
1176,131,,2.0,carottes
1177,131,kg,1.0,blanquette de veau
1178,131,petite boîte,1.0,champignon
1179,131,,1.0,cube bouillon de poule
1180,131,"cl, blanc",25.0,vin
1181,131,,2,jaunes d'oeuf
1182,131,cuillère à café,1.0,jus de citron
1183,131,,,sel et poivre
1184,132,cuillères à soupe,2.0,huile d'olive
1185,132,,,thym
1186,132,,1.0,oignon
1187,132,,3.0,carottes
1188,132,,2.0,dorades
1189,132,,4.0,pommes de terre
1190,132,,,laurier
1191,132,,2.0,citrons
1192,132,blanc,0.5,lvin sec
1193,133,,,poivre
1194,133,,,sel
1195,133,,,thym
1196,133,feuilles,3.0,de laurier
1197,133,g,25.0,beurre
1198,133,,1.0,rôti de porc
1199,133,,3.0,échalotes
1200,133,gousses,5.0,ail
1201,133,"cl, blanc",25.0,vin
1202,133,cl,50.0,eau
1203,134,,,emmental
1204,134,,1.0,oignon jaune
1205,134,,1.0,tomate
1206,134,,1.0,viande hachée
1207,134,,1.0,cornichons
1208,134,feuille,,salade
1209,134,,1.0,mayonnaise
1210,134,,,ketchup
1211,134,,1.0,pain pour hamburger
1212,135,,,sel
